rain;economy;agri
90,1;3,2;16,681
121,8;3,2;16,681
59,6;3,2;16,681
418,4;3,2;16,681
418,4;3,2;16,681
334,7;3,2;16,681
334,7;3,2;16,681
181,1;3,2;16,681
138,5;3,2;16,681
184,4;3,2;16,681
112,4;3,2;16,681
70,9;3,2;16,681
142;3,2;16,681
447,4;3,2;16,681
535,8;3,2;16,681
372,7;3,2;16,681
105,1;3,2;16,681
414,4;3,2;16,681
36,6;3,2;16,681
102,2;3,2;16,681
95,1;3,2;16,681
81;3,2;16,681
79;6,11;3,499
168,6;6,11;3,499
8,4;6,11;3,499
2,6;6,11;3,499
9,5;6,11;3,499
2,2;6,11;3,499
11;6,11;3,499
11;6,11;3,499
2,2;6,11;3,499
2,2;6,11;3,499
147,9;3,28;8,781
263,8;3,28;8,781
315,4;3,28;8,781
315,4;3,28;8,781
210,1;3,28;8,781
210,1;3,28;8,781
210,1;3,28;8,781
210,1;3,28;8,781
210,1;3,28;8,781
76;3,28;8,781
147;3,28;8,781
147,9;3,28;8,781
147;3,28;8,781
76,8;3,28;8,781
102,5;3,28;8,781
126,4;3,28;8,781
112,5;3,28;8,781
88,6;3,28;8,781
106,1;3,28;8,781
93,2;3,28;8,781
30,8;3,28;8,781
11,2;3,28;8,781
147,9;3,28;8,781
64,4;3,28;8,781
210,1;3,28;8,781
106,5;3,28;8,781
147;3,28;8,781
75,6;3,28;8,781
102,5;3,28;8,781
228,9;3,28;8,781
124,5;3,28;8,781
98,1;3,28;8,781
93,2;3,28;8,781
216;1,08;68,772
311,6;1,08;68,772
274,5;1,08;68,772
311,6;1,08;68,772
63,1;1,08;68,772
145,9;1,08;68,772
145,2;1,08;68,772
142,9;1,08;68,772
220,8;1,08;68,772
194,5;1,08;68,772
157,9;1,08;68,772
190,2;1,08;68,772
87,6;1,08;68,772
257,2;1,08;68,772
92,8;1,08;68,772
191,9;1,08;68,772
223,4;1,08;68,772
114,1;1,08;68,772
223,4;1,08;68,772
173,4;1,08;68,772
100,5;1,08;68,772
142;1,08;68,772
171,1;1,08;68,772
142;1,08;68,772
199,7;1,08;68,772
171,1;1,08;68,772
84,9;1,08;68,772
199,7;1,08;68,772
70,8;1,08;68,772
257,2;1,08;68,772
93,1;1,08;68,772
223,4;1,08;68,772
154,7;1,08;68,772
199,7;1,08;68,772
145,9;1,08;68,772
43,2;1,08;68,772
223,4;1,08;68,772
172,2;1,08;68,772
179,7;1,08;68,772
193,6;1,08;68,772
255,7;1,08;68,772
179,2;1,08;68,772
194,5;1,08;68,772
237,6;1,08;68,772
154,7;1,08;68,772
296,2;1,08;68,772
193,6;1,08;68,772
206,3;1,08;68,772
40,5;1,08;68,772
53,5;1,08;68,772
103,7;1,08;68,772
72,8;1,08;68,772
65,7;1,08;68,772
174,1;1,08;68,772
257,2;1,08;68,772
53,5;1,08;68,772
223,4;1,08;68,772
311,6;1,08;68,772
53,7;1,08;68,772
49,9;1,08;68,772
154,7;1,08;68,772
174,1;1,08;68,772
174,1;1,08;68,772
183,9;1,08;68,772
186,7;1,08;68,772
199,7;1,08;68,772
186,8;1,08;68,772
148,6;1,08;68,772
148,6;1,08;68,772
223,4;1,08;68,772
186,7;1,08;68,772
223,4;1,08;68,772
174,1;1,08;68,772
223,4;1,08;68,772
186,7;1,08;68,772
92,1;1,08;68,772
223,4;1,08;68,772
72,8;1,08;68,772
273;1,08;68,772
72,8;1,08;68,772
296,2;1,08;68,772
123,9;1,08;68,772
194,5;1,08;68,772
194,5;1,08;68,772
203,1;1,08;68,772
257,2;1,08;68,772
129,3;1,08;68,772
129,3;1,08;68,772
148,3;1,08;68,772
189,7;1,08;68,772
232,5;1,08;68,772
171,1;1,08;68,772
203,1;1,08;68,772
206,3;1,08;68,772
88,1;1,08;68,772
88,1;1,08;68,772
88,8;1,08;68,772
171,7;1,08;68,772
108,1;1,08;68,772
150,6;1,08;68,772
151,6;1,08;68,772
140,5;1,08;68,772
82,3;1,08;68,772
82,3;1,08;68,772
150,6;1,08;68,772
108,1;1,08;68,772
140,5;1,08;68,772
148,6;1,08;68,772
206,3;1,08;68,772
205,3;1,08;68,772
172,2;1,08;68,772
206,3;1,08;68,772
186,8;1,08;68,772
154,7;1,08;68,772
182,6;1,08;68,772
186,7;1,08;68,772
203,7;6,05;61,316
261,6;6,05;61,316
360,6;6,05;61,316
321,8;6,05;61,316
360,6;6,05;61,316
518,3;6,05;61,316
360,6;6,05;61,316
378,6;6,05;61,316
385,6;6,05;61,316
385,6;6,05;61,316
359,3;6,05;61,316
321,8;6,05;61,316
414,8;6,05;61,316
359,3;6,05;61,316
378,6;6,05;61,316
360,6;6,05;61,316
378,6;6,05;61,316
360,6;6,05;61,316
359,3;6,05;61,316
359,3;6,05;61,316
359,3;6,05;61,316
409,3;6,05;61,316
359,3;6,05;61,316
375,6;6,05;61,316
378,6;6,05;61,316
375,6;6,05;61,316
359,3;6,05;61,316
312,8;6,05;61,316
360,6;6,05;61,316
203,7;6,05;61,316
216,8;6,05;61,316
179,7;6,05;61,316
203,7;6,05;61,316
414,8;6,05;61,316
321,8;6,05;61,316
144;6,05;61,316
203,7;6,05;61,316
203,7;6,05;61,316
409,3;6,05;61,316
258,7;6,05;61,316
261,6;6,05;61,316
372,9;6,05;61,316
321,8;6,05;61,316
360,6;6,05;61,316
360,6;6,05;61,316
321,8;6,05;61,316
203,7;6,05;61,316
372,9;6,05;61,316
378,6;6,05;61,316
143,9;6,05;61,316
452;6,05;61,316
213,8;6,05;61,316
179,7;6,05;61,316
261,6;6,05;61,316
329,2;6,05;61,316
186;6,05;61,316
179,7;6,05;61,316
329,2;6,05;61,316
179,7;6,05;61,316
360,6;6,05;61,316
213,8;6,05;61,316
239,4;6,05;61,316
360,6;6,05;61,316
378,6;6,05;61,316
329,2;6,05;61,316
261,6;6,05;61,316
312,8;6,05;61,316
270,7;6,05;61,316
335,8;6,05;61,316
335,8;6,05;61,316
329,2;6,05;61,316
414,9;6,05;61,316
335,8;6,05;61,316
359,3;6,05;61,316
329,4;6,05;61,316
360,6;6,05;61,316
359,3;6,05;61,316
360,6;6,05;61,316
378,6;6,05;61,316
213,8;6,05;61,316
186;6,05;61,316
144;6,05;61,316
186;6,05;61,316
186;6,05;61,316
179,7;6,05;61,316
186;6,05;61,316
203,7;6,05;61,316
144;6,05;61,316
179,7;6,05;61,316
179,7;6,05;61,316
414,9;6,05;61,316
203,7;6,05;61,316
329,2;6,05;61,316
378,6;6,05;61,316
372,9;6,05;61,316
203,7;6,05;61,316
203,7;6,05;61,316
203,7;6,05;61,316
186;6,05;61,316
310,7;3,82;16,803
124,7;3,82;16,803
310,7;3,82;16,803
278,4;3,82;16,803
310,7;3,82;16,803
340,2;3,82;16,803
280,5;3,82;16,803
259,4;3,82;16,803
326,4;3,82;16,803
317,8;3,82;16,803
206,9;3,82;16,803
309,5;3,82;16,803
310,7;3,82;16,803
207,7;3,82;16,803
273,6;3,82;16,803
306,8;3,82;16,803
339,6;3,82;16,803
314;3,82;16,803
290,5;3,82;16,803
291,1;3,82;16,803
39;3,82;16,803
176,3;3,82;16,803
339,6;3,82;16,803
52;3,82;16,803
278,4;3,82;16,803
314;3,82;16,803
351,4;3,82;16,803
340,2;3,82;16,803
325,6;3,82;16,803
310,7;3,82;16,803
308,7;3,82;16,803
306,6;3,82;16,803
55,7;3,82;16,803
21,2;3,82;16,803
347,4;3,82;16,803
112,3;3,82;16,803
347,4;3,82;16,803
337,1;3,82;16,803
310,6;3,82;16,803
286,4;3,82;16,803
337,1;3,82;16,803
112,3;3,82;16,803
73,7;3,82;16,803
159,1;3,82;16,803
107,3;3,82;16,803
176,3;3,82;16,803
25,5;3,82;16,803
159,1;3,82;16,803
317,8;3,82;16,803
280,5;3,82;16,803
286,4;3,82;16,803
308,7;3,82;16,803
286,4;3,82;16,803
308,7;3,82;16,803
244,4;3,82;16,803
306,6;3,82;16,803
306,6;3,82;16,803
273,8;3,82;16,803
306,6;3,82;16,803
306,6;3,82;16,803
317,8;3,82;16,803
159,1;3,82;16,803
188,9;3,82;16,803
317,8;3,82;16,803
316,7;3,82;16,803
316,7;3,82;16,803
290,5;3,82;16,803
327,4;3,82;16,803
112,3;3,82;16,803
112,3;3,82;16,803
159,1;3,82;16,803
206,5;3,82;16,803
290,5;3,82;16,803
261,7;3,82;16,803
290,5;3,82;16,803
290,5;3,82;16,803
206,5;3,82;16,803
161,2;3,82;16,803
290,5;3,82;16,803
337,1;3,82;16,803
278,8;3,82;16,803
278,8;3,82;16,803
206,5;3,82;16,803
290,5;3,82;16,803
314;3,82;16,803
337,1;3,82;16,803
290,5;3,82;16,803
238;3,82;16,803
273,8;3,82;16,803
286,4;3,82;16,803
112,3;3,82;16,803
283,7;3,82;16,803
310,7;3,82;16,803
262,8;3,82;16,803
310,7;3,82;16,803
306,6;3,82;16,803
76,3;3,82;16,803
316,7;3,82;16,803
316,7;3,82;16,803
316,7;3,82;16,803
278,8;3,82;16,803
206,5;3,82;16,803
208,7;3,82;16,803
335,1;3,82;16,803
308,7;3,82;16,803
347,4;3,82;16,803
308,7;3,82;16,803
340,2;3,82;16,803
340,2;3,82;16,803
308,7;3,82;16,803
0;3,82;16,803
294,9;3,82;16,803
283,7;3,82;16,803
283,7;3,82;16,803
309,5;3,82;16,803
310,7;3,82;16,803
310,7;3,82;16,803
322;3,82;16,803
291,1;3,82;16,803
335,6;3,82;16,803
233,4;3,82;16,803
201,8;3,82;16,803
205,9;3,82;16,803
165,8;3,82;16,803
228,6;3,82;16,803
167,8;3,82;16,803
217,7;3,82;16,803
161,2;3,82;16,803
202,6;3,82;16,803
308,7;3,82;16,803
286,4;3,82;16,803
294,5;3,82;16,803
308,7;3,82;16,803
306,6;3,82;16,803
327,4;3,82;16,803
306,6;3,82;16,803
122;3,82;16,803
126,6;3,82;16,803
129,8;3,82;16,803
176,3;3,82;16,803
206,9;3,82;16,803
206,9;3,82;16,803
327,4;3,82;16,803
325,6;3,82;16,803
77,3;3,82;16,803
77,3;3,82;16,803
77,3;3,82;16,803
87,5;3,82;16,803
68,7;3,82;16,803
84,9;3,82;16,803
153,4;3,82;16,803
337,1;3,82;16,803
327,6;3,82;16,803
337,1;3,82;16,803
327,6;3,82;16,803
308,7;3,82;16,803
330,1;3,82;16,803
335,6;3,82;16,803
199,6;3,82;16,803
318,6;3,82;16,803
318,6;3,82;16,803
318,6;3,82;16,803
318,6;3,82;16,803
258;3,82;16,803
245,9;3,82;16,803
294,5;3,82;16,803
294,5;3,82;16,803
340,2;3,82;16,803
340,2;3,82;16,803
340,2;3,82;16,803
340,2;3,82;16,803
335,1;3,82;16,803
199,6;3,82;16,803
199,6;3,82;16,803
154,8;3,82;16,803
154,8;3,82;16,803
154,8;3,82;16,803
154,8;3,82;16,803
199,6;3,82;16,803
154,8;3,82;16,803
316,7;3,82;16,803
316,7;3,82;16,803
317,8;3,82;16,803
317,8;3,82;16,803
317,8;3,82;16,803
314,5;3,82;16,803
314,5;3,82;16,803
314,5;3,82;16,803
311,2;3,82;16,803
339,8;3,82;16,803
306,6;3,82;16,803
261,7;3,82;16,803
261,7;3,82;16,803
306,6;3,82;16,803
306,6;3,82;16,803
261,7;3,82;16,803
261,7;3,82;16,803
261,7;3,82;16,803
106,1;3,82;16,803
316,7;3,82;16,803
101,3;3,82;16,803
203;3,82;16,803
202,8;3,82;16,803
316,7;3,82;16,803
115,7;3,82;16,803
135,6;3,82;16,803
317,8;3,82;16,803
317,8;3,82;16,803
351,4;3,82;16,803
161,2;3,82;16,803
238;3,82;16,803
97,6;3,82;16,803
115,7;3,82;16,803
308,7;3,82;16,803
167,8;3,82;16,803
217,7;3,82;16,803
165,8;3,82;16,803
294,5;3,82;16,803
278,4;3,82;16,803
199,6;3,82;16,803
351,4;3,82;16,803
306,8;3,82;16,803
278,4;3,82;16,803
115,7;3,82;16,803
87,5;3,82;16,803
111,5;3,82;16,803
68,7;3,82;16,803
278,4;3,82;16,803
73,7;3,82;16,803
283,7;3,82;16,803
248;3,82;16,803
283,7;3,82;16,803
310,7;3,82;16,803
227,1;3,82;16,803
176,3;3,82;16,803
42,3;3,82;16,803
339,8;3,82;16,803
339,8;3,82;16,803
291,1;3,82;16,803
291,1;3,82;16,803
135,6;3,82;16,803
101,3;3,82;16,803
124,7;3,82;16,803
115,7;3,82;16,803
73,7;3,82;16,803
112,3;3,82;16,803
340,2;3,82;16,803
278,8;3,82;16,803
228,6;3,82;16,803
129,8;3,82;16,803
325,6;3,82;16,803
21,3;3,82;16,803
105,5;3,82;16,803
102,3;3,82;16,803
199,6;3,82;16,803
34,2;5,37;3,306
61,8;5,37;3,306
7,1;5,37;3,306
0,6;5,37;3,306
8,9;5,37;3,306
1,9;5,37;3,306
3;5,37;3,306
3;5,37;3,306
1,9;5,37;3,306
1,9;5,37;3,306
92,4;3,68;8,781
188,8;3,68;8,781
196,7;3,68;8,781
196,7;3,68;8,781
158,4;3,68;8,781
158,4;3,68;8,781
158,4;3,68;8,781
158,4;3,68;8,781
158,4;3,68;8,781
62,6;3,68;8,781
116,4;3,68;8,781
92,4;3,68;8,781
116,4;3,68;8,781
59,6;3,68;8,781
68,8;3,68;8,781
108,6;3,68;8,781
99;3,68;8,781
62,3;3,68;8,781
86,2;3,68;8,781
84;3,68;8,781
3,8;3,68;8,781
1,2;3,68;8,781
92,4;3,68;8,781
17,5;3,68;8,781
158,4;3,68;8,781
95,5;3,68;8,781
116,4;3,68;8,781
63,8;3,68;8,781
68,8;3,68;8,781
175,2;3,68;8,781
91,3;3,68;8,781
79,3;3,68;8,781
84;3,68;8,781
227,7;1,91;68,68
247,1;1,91;68,68
256,5;1,91;68,68
247,1;1,91;68,68
62,2;1,91;68,68
193;1,91;68,68
297,2;1,91;68,68
132,7;1,91;68,68
209;1,91;68,68
220,1;1,91;68,68
234,2;1,91;68,68
238;1,91;68,68
169,2;1,91;68,68
287,6;1,91;68,68
207,2;1,91;68,68
220,6;1,91;68,68
318,4;1,91;68,68
188,1;1,91;68,68
318,4;1,91;68,68
250,3;1,91;68,68
201,9;1,91;68,68
210,6;1,91;68,68
285,3;1,91;68,68
210,6;1,91;68,68
247,9;1,91;68,68
285,3;1,91;68,68
158,8;1,91;68,68
247,9;1,91;68,68
116,1;1,91;68,68
287,6;1,91;68,68
148,6;1,91;68,68
318,4;1,91;68,68
193,1;1,91;68,68
247,9;1,91;68,68
193;1,91;68,68
59,8;1,91;68,68
301,7;1,91;68,68
240,1;1,91;68,68
193;1,91;68,68
193,1;1,91;68,68
220,1;1,91;68,68
254,1;1,91;68,68
220,1;1,91;68,68
240,1;1,91;68,68
193,1;1,91;68,68
318,4;1,91;68,68
193,1;1,91;68,68
244,5;1,91;68,68
54,1;1,91;68,68
74,5;1,91;68,68
195,4;1,91;68,68
83;1,91;68,68
79,7;1,91;68,68
262,7;1,91;68,68
287,6;1,91;68,68
74,5;1,91;68,68
318,4;1,91;68,68
247,1;1,91;68,68
65,9;1,91;68,68
64,9;1,91;68,68
193,1;1,91;68,68
262,7;1,91;68,68
262,7;1,91;68,68
268;1,91;68,68
281,1;1,91;68,68
247,9;1,91;68,68
241;1,91;68,68
253,8;1,91;68,68
253,8;1,91;68,68
318,4;1,91;68,68
281,1;1,91;68,68
318,4;1,91;68,68
262,7;1,91;68,68
318,4;1,91;68,68
281,1;1,91;68,68
119,4;1,91;68,68
318,4;1,91;68,68
83;1,91;68,68
244,5;1,91;68,68
83;1,91;68,68
318,4;1,91;68,68
176,6;1,91;68,68
220,1;1,91;68,68
220,1;1,91;68,68
247,1;1,91;68,68
287,6;1,91;68,68
269,8;1,91;68,68
269,8;1,91;68,68
189,3;1,91;68,68
287,6;1,91;68,68
347,3;1,91;68,68
285,3;1,91;68,68
247,1;1,91;68,68
244,5;1,91;68,68
77,4;1,91;68,68
77,4;1,91;68,68
87,7;1,91;68,68
256,5;1,91;68,68
92,6;1,91;68,68
157,8;1,91;68,68
179,8;1,91;68,68
124,8;1,91;68,68
82,8;1,91;68,68
82,8;1,91;68,68
157,8;1,91;68,68
92,6;1,91;68,68
124,8;1,91;68,68
253,8;1,91;68,68
244,5;1,91;68,68
288;1,91;68,68
240,1;1,91;68,68
244,5;1,91;68,68
241;1,91;68,68
193,1;1,91;68,68
203;1,91;68,68
281,1;1,91;68,68
116,3;4,71;61,477
129,4;4,71;61,477
276,7;4,71;61,477
305,5;4,71;61,477
276,7;4,71;61,477
324,5;4,71;61,477
276,7;4,71;61,477
233,1;4,71;61,477
175,8;4,71;61,477
175,8;4,71;61,477
194,1;4,71;61,477
305,5;4,71;61,477
307,5;4,71;61,477
194,1;4,71;61,477
233,1;4,71;61,477
276,7;4,71;61,477
233,1;4,71;61,477
276,7;4,71;61,477
194,1;4,71;61,477
194,1;4,71;61,477
194,1;4,71;61,477
206,2;4,71;61,477
194,1;4,71;61,477
313,8;4,71;61,477
233,1;4,71;61,477
313,8;4,71;61,477
194,1;4,71;61,477
158,3;4,71;61,477
276,7;4,71;61,477
116,3;4,71;61,477
144,4;4,71;61,477
104,5;4,71;61,477
116,3;4,71;61,477
307,5;4,71;61,477
305,5;4,71;61,477
86,3;4,71;61,477
116,3;4,71;61,477
116,3;4,71;61,477
206,2;4,71;61,477
126,6;4,71;61,477
129,4;4,71;61,477
328,6;4,71;61,477
305,5;4,71;61,477
276,7;4,71;61,477
276,7;4,71;61,477
305,5;4,71;61,477
116,3;4,71;61,477
328,6;4,71;61,477
233,1;4,71;61,477
102,8;4,71;61,477
184,1;4,71;61,477
105;4,71;61,477
104,5;4,71;61,477
129,4;4,71;61,477
127,2;4,71;61,477
106,2;4,71;61,477
104,5;4,71;61,477
127,2;4,71;61,477
104,5;4,71;61,477
276,7;4,71;61,477
105;4,71;61,477
114,2;4,71;61,477
276,7;4,71;61,477
233,1;4,71;61,477
127,2;4,71;61,477
129,4;4,71;61,477
158,3;4,71;61,477
118,6;4,71;61,477
143,7;4,71;61,477
143,7;4,71;61,477
127,2;4,71;61,477
233,8;4,71;61,477
143,7;4,71;61,477
194,1;4,71;61,477
156,9;4,71;61,477
276,7;4,71;61,477
194,1;4,71;61,477
276,7;4,71;61,477
233,1;4,71;61,477
105;4,71;61,477
106,2;4,71;61,477
86,3;4,71;61,477
106,2;4,71;61,477
106,2;4,71;61,477
104,5;4,71;61,477
106,2;4,71;61,477
116,3;4,71;61,477
86,3;4,71;61,477
104,5;4,71;61,477
104,5;4,71;61,477
233,8;4,71;61,477
116,3;4,71;61,477
127,2;4,71;61,477
233,1;4,71;61,477
328,6;4,71;61,477
116,3;4,71;61,477
116,3;4,71;61,477
116,3;4,71;61,477
106,2;4,71;61,477
231,5;3,01;16,84
40,9;3,01;16,84
231,5;3,01;16,84
320,3;3,01;16,84
231,5;3,01;16,84
270;3,01;16,84
184,5;3,01;16,84
269,9;3,01;16,84
366,3;3,01;16,84
260,8;3,01;16,84
223;3,01;16,84
240,7;3,01;16,84
231,5;3,01;16,84
279;3,01;16,84
183,6;3,01;16,84
209,9;3,01;16,84
272,7;3,01;16,84
220,7;3,01;16,84
343,1;3,01;16,84
334,7;3,01;16,84
27,2;3,01;16,84
202,1;3,01;16,84
272,7;3,01;16,84
51;3,01;16,84
320,3;3,01;16,84
220,7;3,01;16,84
299,3;3,01;16,84
270;3,01;16,84
283,8;3,01;16,84
231,5;3,01;16,84
240,7;3,01;16,84
318,6;3,01;16,84
17,2;3,01;16,84
10,6;3,01;16,84
274,7;3,01;16,84
40,2;3,01;16,84
274,7;3,01;16,84
278,8;3,01;16,84
229;3,01;16,84
218,7;3,01;16,84
278,8;3,01;16,84
40,2;3,01;16,84
27;3,01;16,84
218,5;3,01;16,84
125,1;3,01;16,84
202,1;3,01;16,84
20,4;3,01;16,84
218,5;3,01;16,84
260,8;3,01;16,84
184,5;3,01;16,84
218,7;3,01;16,84
240,7;3,01;16,84
218,7;3,01;16,84
240,7;3,01;16,84
224,5;3,01;16,84
318,6;3,01;16,84
318,6;3,01;16,84
293,8;3,01;16,84
318,6;3,01;16,84
318,6;3,01;16,84
260,8;3,01;16,84
218,5;3,01;16,84
85,9;3,01;16,84
260,8;3,01;16,84
291,5;3,01;16,84
291,5;3,01;16,84
343,1;3,01;16,84
263,8;3,01;16,84
40,2;3,01;16,84
40,2;3,01;16,84
218,5;3,01;16,84
254,9;3,01;16,84
343,1;3,01;16,84
358,1;3,01;16,84
343,1;3,01;16,84
343,1;3,01;16,84
254,9;3,01;16,84
57,6;3,01;16,84
343,1;3,01;16,84
278,8;3,01;16,84
290,5;3,01;16,84
290,5;3,01;16,84
254,9;3,01;16,84
343,1;3,01;16,84
220,7;3,01;16,84
278,8;3,01;16,84
343,1;3,01;16,84
249,1;3,01;16,84
293,8;3,01;16,84
218,7;3,01;16,84
40,2;3,01;16,84
265,4;3,01;16,84
231,5;3,01;16,84
156,3;3,01;16,84
231,5;3,01;16,84
318,6;3,01;16,84
25,7;3,01;16,84
291,5;3,01;16,84
291,5;3,01;16,84
291,5;3,01;16,84
290,5;3,01;16,84
254,9;3,01;16,84
284,8;3,01;16,84
279,2;3,01;16,84
240,7;3,01;16,84
274,7;3,01;16,84
240,7;3,01;16,84
270;3,01;16,84
270;3,01;16,84
240,7;3,01;16,84
0,1;3,01;16,84
301,6;3,01;16,84
265,4;3,01;16,84
265,4;3,01;16,84
240,7;3,01;16,84
231,5;3,01;16,84
231,5;3,01;16,84
334,3;3,01;16,84
334,7;3,01;16,84
255,5;3,01;16,84
159;3,01;16,84
120,7;3,01;16,84
165,4;3,01;16,84
171,5;3,01;16,84
155,7;3,01;16,84
72,1;3,01;16,84
121;3,01;16,84
57,6;3,01;16,84
93,6;3,01;16,84
240,7;3,01;16,84
218,7;3,01;16,84
290,4;3,01;16,84
240,7;3,01;16,84
318,6;3,01;16,84
263,8;3,01;16,84
318,6;3,01;16,84
146,3;3,01;16,84
203,9;3,01;16,84
169,6;3,01;16,84
202,1;3,01;16,84
223;3,01;16,84
223;3,01;16,84
263,8;3,01;16,84
283,8;3,01;16,84
80,9;3,01;16,84
80,9;3,01;16,84
80,9;3,01;16,84
82,8;3,01;16,84
64,2;3,01;16,84
73,4;3,01;16,84
167,4;3,01;16,84
278,8;3,01;16,84
249,5;3,01;16,84
278,8;3,01;16,84
249,5;3,01;16,84
240,7;3,01;16,84
245,3;3,01;16,84
255,5;3,01;16,84
214,6;3,01;16,84
284,1;3,01;16,84
284,1;3,01;16,84
284,1;3,01;16,84
284,1;3,01;16,84
194,7;3,01;16,84
292,6;3,01;16,84
290,4;3,01;16,84
290,4;3,01;16,84
270;3,01;16,84
270;3,01;16,84
270;3,01;16,84
270;3,01;16,84
279,2;3,01;16,84
214,6;3,01;16,84
214,6;3,01;16,84
172,8;3,01;16,84
172,8;3,01;16,84
172,8;3,01;16,84
172,8;3,01;16,84
214,6;3,01;16,84
172,8;3,01;16,84
291,5;3,01;16,84
291,5;3,01;16,84
260,8;3,01;16,84
260,8;3,01;16,84
260,8;3,01;16,84
261;3,01;16,84
261;3,01;16,84
261;3,01;16,84
255,7;3,01;16,84
301,9;3,01;16,84
318,6;3,01;16,84
358,1;3,01;16,84
358,1;3,01;16,84
318,6;3,01;16,84
318,6;3,01;16,84
358,1;3,01;16,84
358,1;3,01;16,84
358,1;3,01;16,84
113,4;3,01;16,84
291,5;3,01;16,84
40,7;3,01;16,84
183,1;3,01;16,84
231,7;3,01;16,84
291,5;3,01;16,84
104,3;3,01;16,84
52,8;3,01;16,84
260,8;3,01;16,84
260,8;3,01;16,84
299,3;3,01;16,84
57,6;3,01;16,84
249,1;3,01;16,84
101,2;3,01;16,84
104,3;3,01;16,84
240,7;3,01;16,84
72,1;3,01;16,84
121;3,01;16,84
171,5;3,01;16,84
290,4;3,01;16,84
320,3;3,01;16,84
214,6;3,01;16,84
299,3;3,01;16,84
209,9;3,01;16,84
320,3;3,01;16,84
104,3;3,01;16,84
82,8;3,01;16,84
104,4;3,01;16,84
64,2;3,01;16,84
320,3;3,01;16,84
27;3,01;16,84
265,4;3,01;16,84
329,2;3,01;16,84
265,4;3,01;16,84
231,5;3,01;16,84
254,4;3,01;16,84
202,1;3,01;16,84
36,7;3,01;16,84
301,9;3,01;16,84
301,9;3,01;16,84
334,7;3,01;16,84
334,7;3,01;16,84
52,8;3,01;16,84
40,7;3,01;16,84
51,8;3,01;16,84
104,3;3,01;16,84
27;3,01;16,84
40,2;3,01;16,84
270;3,01;16,84
290,5;3,01;16,84
155,7;3,01;16,84
169,6;3,01;16,84
283,8;3,01;16,84
7,6;3,01;16,84
31,5;3,01;16,84
75,9;3,01;16,84
214,6;3,01;16,84
190,9;3,54;3,353
406,3;3,54;3,353
4,3;3,54;3,353
10,8;3,54;3,353
5,4;3,54;3,353
0,1;3,54;3,353
33,1;3,54;3,353
33,1;3,54;3,353
0,1;3,54;3,353
0,1;3,54;3,353
134;-1,76;8,781
226,4;-1,76;8,781
257,3;-1,76;8,781
257,3;-1,76;8,781
193,2;-1,76;8,781
193,2;-1,76;8,781
193,2;-1,76;8,781
193,2;-1,76;8,781
193,2;-1,76;8,781
87,3;-1,76;8,781
156;-1,76;8,781
134;-1,76;8,781
156;-1,76;8,781
85,6;-1,76;8,781
112,8;-1,76;8,781
146,5;-1,76;8,781
141,1;-1,76;8,781
99,7;-1,76;8,781
104,8;-1,76;8,781
127;-1,76;8,781
8,1;-1,76;8,781
4;-1,76;8,781
134;-1,76;8,781
34,5;-1,76;8,781
193,2;-1,76;8,781
102,8;-1,76;8,781
156;-1,76;8,781
79,4;-1,76;8,781
112,8;-1,76;8,781
129,4;-1,76;8,781
131,4;-1,76;8,781
117,3;-1,76;8,781
127;-1,76;8,781
223,6;7,32;68,048
343,8;7,32;68,048
352,7;7,32;68,048
343,8;7,32;68,048
22,7;7,32;68,048
224,4;7,32;68,048
279,9;7,32;68,048
222,5;7,32;68,048
176,4;7,32;68,048
313,2;7,32;68,048
134,4;7,32;68,048
270,3;7,32;68,048
32;7,32;68,048
385,4;7,32;68,048
48,6;7,32;68,048
298,2;7,32;68,048
473,7;7,32;68,048
218,8;7,32;68,048
473,7;7,32;68,048
294,7;7,32;68,048
111,7;7,32;68,048
256,3;7,32;68,048
374,6;7,32;68,048
256,3;7,32;68,048
387,3;7,32;68,048
374,6;7,32;68,048
128,8;7,32;68,048
387,3;7,32;68,048
93,1;7,32;68,048
385,4;7,32;68,048
158;7,32;68,048
473,7;7,32;68,048
234,4;7,32;68,048
387,3;7,32;68,048
224,4;7,32;68,048
31,6;7,32;68,048
435,2;7,32;68,048
316,7;7,32;68,048
224,4;7,32;68,048
234,4;7,32;68,048
313,2;7,32;68,048
340,4;7,32;68,048
313,2;7,32;68,048
316,7;7,32;68,048
234,4;7,32;68,048
473,7;7,32;68,048
234,4;7,32;68,048
342,2;7,32;68,048
34,7;7,32;68,048
75,2;7,32;68,048
196,5;7,32;68,048
60,4;7,32;68,048
43,9;7,32;68,048
398,7;7,32;68,048
385,4;7,32;68,048
75,2;7,32;68,048
473,7;7,32;68,048
343,8;7,32;68,048
28,2;7,32;68,048
19,9;7,32;68,048
234,4;7,32;68,048
398,7;7,32;68,048
398,7;7,32;68,048
401,5;7,32;68,048
438,4;7,32;68,048
387,3;7,32;68,048
317,7;7,32;68,048
395,6;7,32;68,048
372,2;7,32;68,048
473,7;7,32;68,048
438,4;7,32;68,048
473,7;7,32;68,048
398,7;7,32;68,048
473,7;7,32;68,048
438,4;7,32;68,048
46,1;7,32;68,048
473,7;7,32;68,048
60,4;7,32;68,048
342,2;7,32;68,048
60,4;7,32;68,048
473,7;7,32;68,048
204;7,32;68,048
313,2;7,32;68,048
313,2;7,32;68,048
343,8;7,32;68,048
385,4;7,32;68,048
239,1;7,32;68,048
